time_sim,sim_dx,sim_dy,sim_dz,sim_vx,sim_vy,sim_vz,sim_phi,sim_theta,sim_psi,sim_p,sim_q,sim_r,sim_Mx_ext,sim_My_ext,sim_Mz_ext,sim_omega1,sim_omega2,sim_omega3,sim_omega4,time_ref,ref_dx,ref_dy,ref_dz,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r,ref_Mx_ext,ref_My_ext,ref_Mz_ext,ref_omega1,ref_omega2,ref_omega3,ref_omega4
1.370494175818847582e+00,5.081414497477328845e-02,2.033174798828216445e-01,-1.353621451887632832e+00,6.711830623708981980e-01,3.200945540678717949e-01,2.023365575546598016e+00,-2.761388391405870668e-01,7.179658361719913895e-01,-1.042259642811318443e-01,2.834109113389258194e-01,1.757207670434875135e+00,-2.686595965620152793e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.292088276682970900e+03,7.271398743067984469e+03,7.727188032266692971e+03,8.167012552607495309e+03,1.370494175818847804e+00,5.160772399189138965e-02,4.953511044149881692e-02,7.892880295991142048e-02,6.500971621527064093e-01,5.944288320728873254e-01,7.445838933371013990e-01,-4.214496480510740994e-01,4.446342647678356297e-01,-1.161178601348004241e-01,-5.919358812516362089e-01,6.190240234207320391e-01,-6.949134201138698064e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.091412461361347596e+03,8.287803070040186867e+03,6.642975287921098243e+03,9.621335585979286407e+03
1.378954016410322003e+00,6.085867317365391271e-02,1.981742189608110827e-01,-1.370306575884482347e+00,5.779477866946680642e-01,3.213533561073022016e-01,1.984557373495398958e+00,-2.962986494782287039e-01,7.255510829343427837e-01,-1.388458461175086089e-01,3.602049902827343386e-01,1.696274605235060129e+00,-2.700501548071057467e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.326782257248445603e+03,7.263513484929348124e+03,7.733379158820364864e+03,8.177293948829037618e+03,1.378954016410322225e+00,4.568256129052629400e-02,4.457488594445822849e-02,7.317463315965316850e-02,6.059000672311110058e-01,5.622849394126323563e-01,7.180924486225148673e-01,-4.293184152690370237e-01,4.464423566291739753e-01,-1.239198499423037753e-01,-4.711361854191482568e-01,4.549912910173363745e-01,-6.450545634506348325e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.082882256545179189e+03,8.282104100067412219e+03,6.641484700173222336e+03,9.671138172324390325e+03
1.387413857001796202e+00,7.127196158445096852e-02,1.922777037954773449e-01,-1.386658375440190438e+00,4.861604497037000927e-01,3.207259090091823528e-01,1.943191437441580405e+00,-3.161800518360701751e-01,7.320548843277293605e-01,-1.738046810703398615e-01,4.456862538709063792e-01,1.627156058101454139e+00,-2.713937921160188615e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.361847049761521703e+03,7.259641668809886141e+03,7.740525170446770062e+03,8.189699000203496325e+03,1.387413857001796647e+00,4.029693802274832148e-02,3.993793654892972139e-02,6.749821691395505030e-02,5.632864282189768979e-01,5.301486291879268231e-01,6.895682766236245209e-01,-4.356543054893650679e-01,4.470625560634534645e-01,-1.306496107884203006e-01,-3.369803860121631245e-01,2.773390261694080317e-01,-5.964050092762099853e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.075399362930103962e+03,8.276197577586443003e+03,6.639135974841832649e+03,9.714381168690513732e+03
1.395873697593270624e+00,8.194211621612193519e-02,1.855345084637156916e-01,-1.402670177231824633e+00,3.960543775213555828e-01,3.183222224211313400e-01,1.899363497526714406e+00,-3.356119375059342103e-01,7.374222848595988200e-01,-2.089905261245318946e-01,5.386404887483465798e-01,1.549843363960166087e+00,-2.726773936229183182e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.394332670885254629e+03,7.260567108676987118e+03,7.749873990423109717e+03,8.202130998508857374e+03,1.395873697593271068e+00,3.542205527614104843e-02,3.562630888333630230e-02,6.193638369741756577e-02,5.223124949697124375e-01,4.981824381152246684e-01,6.591741703913047701e-01,-4.403100018446788333e-01,4.464127294046673633e-01,-1.362413040525374264e-01,-1.905759954844063186e-01,8.746274567889729401e-02,-5.486458055202768636e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.069172866531544059e+03,8.270773276977000933e+03,6.635623976616605432e+03,9.751946242094842091e+03
1.404333538184745045e+00,9.275441953581436971e-02,1.778648213991908533e-01,-1.418334472796892509e+00,3.078480557191212164e-01,3.142238070885669532e-01,1.853218474816370920e+00,-3.544281709671653902e-01,7.416049618369860985e-01,-2.442825437652100529e-01,6.373115416709489445e-01,1.464364341870978192e+00,-2.739199949293800618e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.424975282089000757e+03,7.265403451573072743e+03,7.760622041025004364e+03,8.214169157544765767e+03,1.404333538184745267e+00,3.102662898454255913e-02,3.163632696119157012e-02,5.652363489423026244e-02,4.830098253401116093e-01,4.665226997142273846e-01,6.272161025750712104e-01,-4.431601178687300524e-01,4.444218764096696805e-01,-1.406426695815162498e-01,-3.284601618469058792e-02,-1.131892304202001542e-01,-5.014719103879001771e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.064375923294242057e+03,8.266402439434143162e+03,6.630696005805029927e+03,9.784563550791626767e+03
1.412793378776219466e+00,1.035931024825397645e-01,1.692023336170075665e-01,-1.433643033230094899e+00,2.217420212310068361e-01,3.084863354294208881e-01,1.804942339718783373e+00,-3.724689406890888677e-01,7.445622601767734050e-01,-2.795534042857495960e-01,7.403875898012404200e-01,1.370934303039377244e+00,-2.751008260955193574e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.454107043613203132e+03,7.273618197466073070e+03,7.771417378323550111e+03,8.226046927147359384e+03,1.412793378776219688e+00,2.707858372558878679e-02,2.796198247053376801e-02,5.129258390378643034e-02,4.453970946915585261e-01,4.352927170547544744e-01,5.939243024844413910e-01,-4.440906004789579309e-01,4.410240444232413348e-01,-1.438097592662690993e-01,1.353552584008688719e-01,-3.231314201984662460e-01,-4.545138419742664193e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.061174719142251888e+03,8.263865420112299034e+03,6.624031889006862912e+03,9.812898118199176679e+03
1.421253219367693665e+00,1.143422526420267704e-01,1.594898136929037424e-01,-1.448587510962272118e+00,1.379172205648985516e-01,3.011484439990957385e-01,1.754776459117159293e+00,-3.895798578374536358e-01,7.462612859241530838e-01,-3.146725143931765611e-01,8.469759702822974301e-01,1.269615689988006668e+00,-2.762425409415800726e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.479891656329173202e+03,7.281568174551472111e+03,7.781313479288264716e+03,8.237160515910976756e+03,1.421253219367693887e+00,2.354510158255743515e-02,2.459352023391734449e-02,4.627151677965198051e-02,4.094725244231779415e-01,4.045947449118761918e-01,5.596089485159010390e-01,-4.430109332579540427e-01,4.361629091572127304e-01,-1.457177446112275787e-01,3.132749480019950683e-01,-5.407860245389222165e-01,-4.074179517124171257e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.059706881981856895e+03,8.263808474957937506e+03,6.615366472543508280e+03,9.837500687771565936e+03
1.429713059959168087e+00,1.248825609967020023e-01,1.486766513895297348e-01,-1.463160083700113301e+00,5.653748220930084056e-02,2.922379474912992214e-01,1.703009941578187858e+00,-4.056138150840326584e-01,7.466733853266849241e-01,-3.495111636041058345e-01,9.562696136827955051e-01,1.160333315830907264e+00,-2.773893748910003954e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.502937589074887001e+03,7.288982461985764530e+03,7.790778392942129358e+03,8.246381463071724284e+03,1.429713059959168309e+00,2.039340653435068110e-02,2.151976158011320930e-02,4.148613675337679135e-02,3.752250548728593982e-01,3.745216639229411726e-01,5.245407833388412433e-01,-4.398426824287896553e-01,4.297867774631903282e-01,-1.463524813894551690e-01,5.001905534126964703e-01,-7.645220032457209491e-01,-3.597715657041616333e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.060086342604712627e+03,8.267068024111402337e+03,6.604395471080924835e+03,9.858872873086567779e+03
1.438172900550642508e+00,1.350929710832559638e-01,1.367179572291812029e-01,-1.477353281151267073e+00,-2.225121875513061398e-02,2.817739513555016506e-01,1.649952641348290783e+00,-4.204314547135529212e-01,7.457747860905241666e-01,-3.839433721563504931e-01,1.067836153618461292e+00,1.043247591751465198e+00,-2.785244961949520537e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.524864095546789031e+03,7.295700389524898128e+03,7.798355722213465924e+03,8.254625760123817599e+03,1.438172900550642730e+00,1.759150327724293486e-02,1.872741260848560449e-02,3.695686921433947308e-02,3.426300795234306640e-01,3.451522368902189553e-01,4.890141872527539180e-01,-4.345319377592327115e-01,4.218535192431885350e-01,-1.457225416324986200e-01,6.954083275370251949e-01,-9.925888533656200829e-01,-3.111812872110860106e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.062407453575320687e+03,8.274336754315134385e+03,6.590866888811384342e+03,9.877430088679921028e+03
1.446632741142116929e+00,1.448547371994670929e-01,1.235682147694191352e-01,-1.491159754816026917e+00,-9.832288228558767884e-02,2.697756296856510527e-01,1.595920744872664221e+00,-4.338976803381964231e-01,7.435492280665171316e-01,-4.178459126364145182e-01,1.181504229365546443e+00,9.187729988631412326e-01,-2.796160107381868709e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.546111626833546325e+03,7.303715796735394179e+03,7.804561422808490533e+03,8.262132680452321438e+03,1.446632741142117151e+00,1.510812082577935728e-02,1.620247658328548279e-02,3.270130876947167919e-02,3.116581283058139640e-01,3.165600227066262540e-01,4.533165825458945752e-01,-4.270370778587311844e-01,4.123260013870586604e-01,-1.438483871734824726e-01,8.982324842031902401e-01,-1.223174588997087975e+00,-2.612102003407965056e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.066717101208400891e+03,8.286439087995793670e+03,6.574526772394840009e+03,9.893550691425203695e+03
1.455092581733591128e+00,1.540545880208458729e-01,1.091853104705655664e-01,-1.504570792127132073e+00,-1.715725518121466731e-01,2.562602332757232815e-01,1.541244795030533021e+00,-4.458862084621442179e-01,7.399897247949741574e-01,-4.510996833661199412e-01,1.296198963232758850e+00,7.874529794870515076e-01,-2.805979426770700780e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.563919753763242625e+03,7.315103995774885334e+03,7.809869700317306524e+03,8.267396695418678064e+03,1.455092581733591350e+00,1.291392964205172710e-02,1.393008002223994693e-02,2.873158639022243416e-02,2.822745811413808203e-01,2.888123515917180861e-01,4.177083728350090563e-01,-4.173405371067302472e-01,4.011781708495049670e-01,-1.407741473716931091e-01,1.107935493524490278e+00,-1.454338804882601810e+00,-2.094449652293128017e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.073054114866176860e+03,8.304057776159967034e+03,6.555164808808354792e+03,9.907548020019814430e+03
1.463552422325065550e+00,1.625858504874680976e-01,9.354372014781711653e-02,-1.517574728054982725e+00,-2.419160660649173622e-01,2.412333633167129954e-01,1.486273008483881553e+00,-4.562915934975335097e-01,7.350980102608009048e-01,-4.835938796774961190e-01,1.410210144499550067e+00,6.499182163450092364e-01,-2.814539389512195289e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.578778174838973428e+03,7.330215299772068647e+03,7.814213623976668714e+03,8.270767947780319446e+03,1.463552422325065772e+00,1.098079652226781333e-02,1.189516285120804928e-02,2.505707198279453693e-02,2.544445788422450283e-01,2.619756195400111953e-01,3.824716979274781492e-01,-4.054363695978133730e-01,3.883901153636939441e-01,-1.365556124754593315e-01,1.323761486465417914e+00,-1.684081070813567838e+00,-1.554617161135610492e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.081405527888680808e+03,8.327919484527226814e+03,6.532633672140475937e+03,9.919707461323530879e+03
1.472012262916539971e+00,1.703498883649239570e-01,7.663760498670564580e-02,-1.530156603700547180e+00,-3.092900020061591926e-01,2.246907387287449542e-01,1.431340862922156454e+00,-4.650351847799977789e-01,7.288831887798297160e-01,-5.152321804821600182e-01,1.521907232731207316e+00,5.070005205739420706e-01,-2.821806932259934175e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.592654489300144633e+03,7.350979301604034845e+03,7.818838957451526767e+03,8.273145317858181443e+03,1.472012262916540415e+00,9.283236957005414416e-03,1.008261602248088605e-02,2.168202575225180312e-02,2.281365342712726174e-01,2.361178228943696389e-01,3.478156411502511536e-01,-3.913403647615247838e-01,3.739559184268477776e-01,-1.312702567269561915e-01,1.544874439599738913e+00,-1.910284284777571173e+00,-9.886392674797662983e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.091760601890480757e+03,8.358626006021209832e+03,6.506811353448669252e+03,9.930265360314298960e+03
1.480472103508014392e+00,1.772594269181992921e-01,5.848143308337785951e-02,-1.542297890798640214e+00,-3.736516087606236436e-01,2.066220403998570154e-01,1.376764310061914243e+00,-4.720669908127609338e-01,7.213623754247020514e-01,-5.459352613668839727e-01,1.629651345774705495e+00,3.598030846555106965e-01,-2.827553680584780071e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.606145378287541462e+03,7.378481658385428091e+03,7.823709829700425871e+03,8.274588100468552511e+03,1.480472103508014836e+00,7.797111613219985873e-03,8.477491116075855718e-03,1.860850895346708583e-02,2.033203353572826944e-01,2.113108221230034500e-01,3.139673116839792888e-01,-3.750814805111912786e-01,3.578749644878266301e-01,-1.250129963030909563e-01,1.769245908774132126e+00,-2.130083938751713646e+00,-4.181518411249929290e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.104058584323641298e+03,8.396710019441272379e+03,6.477726396869060409e+03,9.927031408131111675e+03
1.488931944099488591e+00,1.832419396592737393e-01,3.911154677844651262e-02,-1.553976512606028759e+00,-4.349784096293241586e-01,1.870140383367812631e-01,1.322854097517209171e+00,-4.773672571855595015e-01,7.125615640769314973e-01,-5.756421749006914723e-01,1.731713858575208098e+00,2.096380429105191290e-01,-2.831575720942383967e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.618986146931287294e+03,7.413043643393278217e+03,7.828535319672113474e+03,8.274666940932142097e+03,1.488931944099489035e+00,6.500756578024784182e-03,7.064851341099537101e-03,1.583354520237222063e-02,1.799684015679640370e-01,1.876291187452464870e-01,2.812808061850186059e-01,-3.567527511932898077e-01,3.401759877847787550e-01,-1.179296731957450856e-01,1.990714205921019886e+00,-2.338110288670204540e+00,1.374704971222021760e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.118249162454787438e+03,8.442612666060971605e+03,6.445402441327362794e+03,9.899910120726355672e+03
1.497391784690963012e+00,1.882415403808264387e-01,1.858980266345924837e-02,-1.565167459716029219e+00,-4.932668947872537180e-01,1.658509182251740877e-01,1.269915985736486563e+00,-4.809505252270150355e-01,7.025142146400619181e-01,-6.043145025307296025e-01,1.826137358777413899e+00,5.789199873151584796e-02,-2.834287490939295218e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.631150788785465920e+03,7.454116712452730098e+03,7.834306065766217216e+03,8.272329821921646726e+03,1.497391784690963457e+00,5.373829499689340358e-03,5.829643854408159478e-03,1.335203049400328010e-02,1.580554359522485797e-01,1.651420560080003042e-01,2.499269515210930381e-01,-3.364917632474944131e-01,3.209167897324952667e-01,-1.101852375291855757e-01,2.202311160972876714e+00,-2.528553556600199759e+00,6.801955496004354063e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.134260354148450460e+03,8.496490574688346896e+03,6.410120939944592465e+03,9.850283922764117960e+03
1.505851625282437434e+00,1.922196908262688575e-01,-2.993383092477083784e-03,-1.575844128570169422e+00,-5.485293357405582881e-01,1.431143189888575695e-01,1.218243694697027868e+00,-4.828673814277541498e-01,6.912594778634095771e-01,-6.319380789652286889e-01,1.911172614406008829e+00,-9.399511889118331021e-02,-2.835974305541965279e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.643764663335226942e+03,7.500289994511374061e+03,7.840381555992583344e+03,8.267695794900824694e+03,1.505851625282437878e+00,4.398861324017995164e-03,4.757240245583813955e-03,1.115366039285170356e-02,1.375718184075698236e-01,1.439167996569250818e-01,2.203417546956579209e-01,-3.145094324931546614e-01,3.002187070325484930e-01,-1.019596915979872204e-01,2.397389701178499255e+00,-2.695960823824744335e+00,1.210888111130890010e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.152032546818012634e+03,8.558473458590447990e+03,6.372114979917516393e+03,9.779297678186598205e+03
1.514311465873911855e+00,1.951564770860108877e-01,-2.552244181062439735e-02,-1.585980025099679613e+00,-6.007901433837156135e-01,1.187895642266879603e-01,1.168104879073797564e+00,-4.831984928866689954e-01,6.788432290373576095e-01,-6.585184971799341591e-01,1.985053231398166584e+00,-2.445162646821884833e-01,-2.836383312564259906e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.656120959853580644e+03,7.553099774483457622e+03,7.847806129052287361e+03,8.260545897497060650e+03,1.514311465873912299e+00,3.559781905042537151e-03,3.833481452361150836e-03,9.225601528850768673e-03,1.185160992857549334e-01,1.240212538466396036e-01,1.926269286179869977e-01,-2.910486084601349166e-01,2.782351280212260747e-01,-9.343604802905618179e-02,2.569380481465733279e+00,-2.835042152413115524e+00,1.725867153207575611e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.171509241882214155e+03,8.628133188267591322e+03,6.331984937323502891e+03,9.686987099666328504e+03
1.522771306465386054e+00,1.970504902341314035e-01,-4.885161863575358809e-02,-1.595550850429358736e+00,-6.500823366512445967e-01,9.286448393923420197e-02,1.119742478704325306e+00,-4.820545239936778192e-01,6.653181554531772957e-01,-6.840775014628526218e-01,2.045754287643144931e+00,-3.922919661733206276e-01,-2.835461090158396313e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.667089419548270598e+03,7.610946908038338734e+03,7.856286673844982943e+03,8.251073538805110729e+03,1.522771306465386498e+00,2.842972857996976018e-03,3.045204332062415465e-03,7.550971796069940942e-03,1.009021768293781318e-01,1.055254837968115922e-01,1.670738852185160994e-01,-2.664101944172242997e-01,2.551841098719242473e-01,-8.479415241187059082e-02,2.711756057514833174e+00,-2.940823595240988908e+00,2.220646941782247197e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.192643649631994776e+03,8.705115205760610479e+03,6.290228017563265894e+03,9.573381763197230612e+03
1.531231147056860475e+00,1.979155710114643141e-01,-7.280519219703425471e-02,-1.604537544927402859e+00,-6.964428720433184505e-01,6.533032336903418780e-02,1.073385575629484556e+00,-4.795738965483887228e-01,6.507407352526305422e-01,-7.086519204360726132e-01,2.091643608294360579e+00,-5.362089817733837194e-01,-2.833474134049570825e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.676271448004850754e+03,7.671197407931576890e+03,7.865042467512980693e+03,8.239254062363814228e+03,1.531231147056860920e+00,2.235840060906842293e-03,2.379720566116423804e-03,6.111169738683073539e-03,8.474979003949975609e-02,8.849900192481890970e-02,1.436840203022353435e-01,-2.409210702981287588e-01,2.313164983511512562e-01,-7.620646037455353072e-02,2.818233546341664564e+00,-3.008660738267704637e+00,2.690728388891691081e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.215429556993761253e+03,8.788109408851070839e+03,6.247809873665343730e+03,9.440252721839291553e+03
1.539690987648334897e+00,1.977775569546743606e-01,-9.718461706968223313e-02,-1.612929093081053367e+00,-7.399082045347794567e-01,3.618598666966764410e-02,1.029241827917299235e+00,-4.759158079573059252e-01,6.351686879810903852e-01,-7.322916814937664443e-01,2.121838728834267940e+00,-6.753476447608897093e-01,-2.830766181573290741e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.684324077417506487e+03,7.731554584480923950e+03,7.873302023722554623e+03,8.225550158959871624e+03,1.539690987648335119e+00,1.727407137079965682e-03,1.825151728042881741e-03,4.885406422950809048e-03,7.008387031107064791e-02,7.300444767123734358e-02,1.225863579016079480e-01,-2.149503207717398667e-01,2.069430523619824880e-01,-6.781995364135288973e-02,2.883356164052214954e+00,-3.034819577041230954e+00,3.130796486684437885e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.239861818599665639e+03,8.876030827855702228e+03,6.205530217574607377e+03,9.289066684989044006e+03
1.548150828239809318e+00,1.966721439772565749e-01,-1.217789296325263448e-01,-1.620724242029138784e+00,-7.805111084544916755e-01,5.443486421048405327e-03,9.874835895637915639e-01,-4.712506093603031632e-01,6.186603628785678488e-01,-7.550558471276628270e-01,2.136080602526829963e+00,-8.089017312817905481e-01,-2.827475937367488257e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.691572198587433377e+03,7.791233689991332540e+03,7.880884316488409240e+03,8.210315465201476400e+03,1.548150828239809540e+00,1.307268522726064142e-03,1.369920761966556856e-03,3.852187814156787099e-03,5.692827717345724792e-02,5.909758866212599937e-02,1.036787959448827179e-01,-1.888840232569591326e-01,1.824012030972216314e-01,-5.976459466189881775e-02,2.902258925078653462e+00,-3.016160317815305802e+00,3.533767062661306024e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.265987392609704330e+03,8.966372324216499692e+03,6.164748543727419928e+03,9.122655368346615433e+03
1.556610668831283517e+00,1.946431290940542624e-01,-1.463710160987155562e-01,-1.627932438041313823e+00,-8.182787746920043848e-01,-2.687050005522262711e-02,9.482431837340372649e-01,-4.657532010934660183e-01,6.012748058899781700e-01,-7.770086008827611357e-01,2.134361843442593720e+00,-9.362216795545001968e-01,-2.823692648227260626e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.697628726897013621e+03,7.849414240194259946e+03,7.887915134616398063e+03,8.193859972725895204e+03,1.556610668831283961e+00,9.658280848272791626e-04,1.002918567402706629e-03,2.990027313102649412e-03,4.529471642638590451e-02,4.681065227738404055e-02,8.692126504198173509e-02,-1.631321648340209318e-01,1.580694566446164684e-01,-5.213118971152544412e-02,2.871528506226833422e+00,-2.950922805006094052e+00,3.892356516334151695e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.293845167849625795e+03,9.057057594549916757e+03,6.126590726452810486e+03,8.943363875653336436e+03
1.565070509422757938e+00,1.917394660818259600e-01,-1.707408545169928904e-01,-1.634574477317237262e+00,-8.532310672348900615e-01,-6.071609290775534240e-02,9.116124326073906659e-01,-4.595990029383193454e-01,5.830709326688671146e-01,-7.982160295799827221e-01,2.116846918857421045e+00,-1.056869397088853413e+00,-2.819475003223010479e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.702345684408046509e+03,7.905480338697961088e+03,7.894475388570168434e+03,8.176693744211694138e+03,1.565070509422758382e+00,6.937319156267329106e-04,7.131974142297341137e-04,2.277839378392200638e-03,3.518464587893681272e-02,3.615996283138927375e-02,7.213041299091275949e-02,-1.381121349480974314e-01,1.343404177361622320e-01,-4.498949421050631170e-02,2.788702389644214463e+00,-2.838190622006735886e+00,4.196881617345110671e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.323492653132707346e+03,9.143826445307102404e+03,6.092725296863734911e+03,8.755154076293725666e+03
1.573530350014232360e+00,1.880127862860761778e-01,-1.946687022259634692e-01,-1.640682569632613053e+00,-8.853796930047638236e-01,-9.604254317254552753e-02,8.776432706907110193e-01,-4.529608085119875560e-01,5.641066802647431988e-01,-8.187441117099435450e-01,2.083878129547021452e+00,-1.170498730486851269e+00,-2.814974509812170567e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.705849108198979593e+03,7.958998122418103776e+03,7.900264313839650640e+03,8.158627630567217238e+03,1.573530350014232582e+00,4.820060222646470956e-04,4.901651782251142259e-04,1.696371375037451518e-03,2.657082949593076240e-02,2.712211258604938988e-02,5.915567765515991616e-02,-1.142423851098843396e-01,1.116166323926020276e-01,-3.836899161300452027e-02,2.653551917487388501e+00,-2.678934685649056124e+00,4.438466026595571101e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.354977474886300115e+03,9.223150769311439944e+03,6.064534059948444337e+03,8.561307018179079023e+03
1.581990190605706781e+00,1.835167723748730995e-01,-2.179390331114649526e-01,-1.646299569789151374e+00,-9.147288668220634467e-01,-1.327902603857600838e-01,8.463498652054320948e-01,-4.460057850826992798e-01,5.444392486212926707e-01,-8.386574718227319813e-01,2.036164374608834482e+00,-1.276769096152143845e+00,-2.810270744650313457e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.708602407186113851e+03,8.009115106347040637e+03,7.904432146314521560e+03,8.140085008397755701e+03,1.581990190605707003e+00,3.218307100799772938e-04,3.234352557363117482e-04,1.227572770872686556e-03,1.940881325499110854e-02,1.965118397119691024e-02,4.777720656714821296e-02,-9.193507575305362445e-02,9.029641595216429673e-02,-3.228097910689570887e-02,2.467182093739449300e+00,-2.475222926344919028e+00,4.605904962040670569e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.388298554362480900e+03,9.288974678903778113e+03,6.044190214027543334e+03,8.367087965946742770e+03
1.590450031197180980e+00,1.783063300082712299e-01,-2.403469618669926144e-01,-1.651477296700106789e+00,-9.412764032088828392e-01,-1.708905822640134908e-01,8.177053673494458774e-01,-4.388907445384030992e-01,5.241258406564691663e-01,-8.580172028133608020e-01,1.974673484052550387e+00,-1.375410858076800080e+00,-2.805247068539943989e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.710329784380957790e+03,8.056143308779466679e+03,7.907141867062560777e+03,8.121579803834516497e+03,1.590450031197181424e+00,2.047899525424080219e-04,2.032178607894985750e-04,8.561061072551011007e-04,1.361702241552764300e-02,1.365476921482943438e-02,3.782636252116480802e-02,-7.156966427883093562e-02,7.074695647234510720e-02,-2.670935814816992326e-02,2.233659257901834394e+00,-2.231498539740670584e+00,4.689845989802272630e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.423454998040106148e+03,9.336282951296789179e+03,6.033493507352641245e+03,8.176857382716503707e+03
