time_ref,ref_dx,ref_dy,ref_dz,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r,ref_Mx_ext,ref_My_ext,ref_Mz_ext,ref_omega1,ref_omega2,ref_omega3,ref_omega4,time_cfc,cfc_dx,cfc_dy,cfc_dz,cfc_vx,cfc_vy,cfc_vz,cfc_phi,cfc_theta,cfc_psi,cfc_p,cfc_q,cfc_r,cfc_Mx_ext,cfc_My_ext,cfc_Mz_ext,cfc_omega1,cfc_omega2,cfc_omega3,cfc_omega4,time_conv,conv_dx,conv_dy,conv_dz,conv_vx,conv_vy,conv_vz,conv_phi,conv_theta,conv_psi,conv_p,conv_q,conv_r,conv_Mx_ext,conv_My_ext,conv_Mz_ext,conv_omega1,conv_omega2,conv_omega3,conv_omega4
1.370494175818847804e+00,5.160772399189138965e-02,4.953511044149881692e-02,7.892880295991142048e-02,6.500971621527064093e-01,5.944288320728873254e-01,7.445838933371013990e-01,-4.214496480510740994e-01,4.446342647678356297e-01,-1.161178601348004241e-01,-5.919358812516362089e-01,6.190240234207320391e-01,-6.949134201138698064e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.091412461361347596e+03,8.287803070040186867e+03,6.642975287921098243e+03,9.621335585979286407e+03,1.370494175818847582e+00,-9.331471069883315317e-02,2.040111511287450996e-01,-1.271979506208865129e-01,7.106718037171740887e-01,2.043452982563174480e-01,6.908179511244856297e-01,-3.465099757534314540e-01,4.718267642643577675e-01,-1.351262226241661812e-01,1.344210553330892788e+00,-1.339593734173810946e-01,-8.222034694966123824e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.426052616423951804e+03,8.509798944808908345e+03,6.944204603495994888e+03,9.761080758497260831e+03,1.370494175818847582e+00,5.081414497477328845e-02,2.033174798828216445e-01,-1.353621451887632832e+00,6.711830623708981980e-01,3.200945540678717949e-01,2.023365575546598016e+00,-2.761388391405870668e-01,7.179658361719913895e-01,-1.042259642811318443e-01,2.834109113389258194e-01,1.757207670434875135e+00,-2.686595965620152793e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.292088276682970900e+03,7.271398743067984469e+03,7.727188032266692971e+03,8.167012552607495309e+03
1.378954016410322225e+00,4.568256129052629400e-02,4.457488594445822849e-02,7.317463315965316850e-02,6.059000672311110058e-01,5.622849394126323563e-01,7.180924486225148673e-01,-4.293184152690370237e-01,4.464423566291739753e-01,-1.239198499423037753e-01,-4.711361854191482568e-01,4.549912910173363745e-01,-6.450545634506348325e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.082882256545179189e+03,8.282104100067412219e+03,6.641484700173222336e+03,9.671138172324390325e+03,1.378954016410322003e+00,-1.007504538897159158e-01,2.001159403823966898e-01,-1.351159774522013024e-01,6.708752753769200439e-01,1.916542536669314789e-01,6.512689251824909098e-01,-3.374911319901600648e-01,4.679065234546664342e-01,-1.415782773673437411e-01,1.478367048242187565e+00,-2.829468845193130466e-01,-7.698409113591220265e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.422456898199208808e+03,8.551695794636825667e+03,6.934831987302623020e+03,9.784537887855416557e+03,1.378954016410322003e+00,6.085867317365391271e-02,1.981742189608110827e-01,-1.370306575884482347e+00,5.779477866946680642e-01,3.213533561073022016e-01,1.984557373495398958e+00,-2.962986494782287039e-01,7.255510829343427837e-01,-1.388458461175086089e-01,3.602049902827343386e-01,1.696274605235060129e+00,-2.700501548071057467e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.326782257248445603e+03,7.263513484929348124e+03,7.733379158820364864e+03,8.177293948829037618e+03
1.387413857001796647e+00,4.029693802274832148e-02,3.993793654892972139e-02,6.749821691395505030e-02,5.632864282189768979e-01,5.301486291879268231e-01,6.895682766236245209e-01,-4.356543054893650679e-01,4.470625560634534645e-01,-1.306496107884203006e-01,-3.369803860121631245e-01,2.773390261694080317e-01,-5.964050092762099853e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.075399362930103962e+03,8.276197577586443003e+03,6.639135974841832649e+03,9.714381168690513732e+03,1.387413857001796202e+00,-1.079281840567241774e-01,1.960758808542918397e-01,-1.427278216466860428e-01,6.324144349776227303e-01,1.793025138513346384e-01,6.112731167979468250e-01,-3.269156157364595527e-01,4.629963936028023141e-01,-1.471202719563939054e-01,1.609342475050692833e+00,-4.322509715313908041e-01,-7.154891444547712975e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.416876093028527976e+03,8.597955720633377496e+03,6.923916455082921857e+03,9.804880706863903470e+03,1.387413857001796202e+00,7.127196158445096852e-02,1.922777037954773449e-01,-1.386658375440190438e+00,4.861604497037000927e-01,3.207259090091823528e-01,1.943191437441580405e+00,-3.161800518360701751e-01,7.320548843277293605e-01,-1.738046810703398615e-01,4.456862538709063792e-01,1.627156058101454139e+00,-2.713937921160188615e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.361847049761521703e+03,7.259641668809886141e+03,7.740525170446770062e+03,8.189699000203496325e+03
1.395873697593271068e+00,3.542205527614104843e-02,3.562630888333630230e-02,6.193638369741756577e-02,5.223124949697124375e-01,4.981824381152246684e-01,6.591741703913047701e-01,-4.403100018446788333e-01,4.464127294046673633e-01,-1.362413040525374264e-01,-1.905759954844063186e-01,8.746274567889729401e-02,-5.486458055202768636e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.069172866531544059e+03,8.270773276977000933e+03,6.635623976616605432e+03,9.751946242094842091e+03,1.395873697593270624e+00,-1.148762028062128154e-01,1.918901665653984789e-01,-1.499958019548745525e-01,5.952458926396443362e-01,1.673097269616559690e-01,5.710188373775709758e-01,-3.148288130059162526e-01,4.570952557722702814e-01,-1.517697041889154164e-01,1.735327601168904499e+00,-5.804498168252296697e-01,-6.591150631502454837e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.410691257265851164e+03,8.649704248487012592e+03,6.912243037486621688e+03,9.822849164091998318e+03,1.395873697593270624e+00,8.194211621612193519e-02,1.855345084637156916e-01,-1.402670177231824633e+00,3.960543775213555828e-01,3.183222224211313400e-01,1.899363497526714406e+00,-3.356119375059342103e-01,7.374222848595988200e-01,-2.089905261245318946e-01,5.386404887483465798e-01,1.549843363960166087e+00,-2.726773936229183182e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.394332670885254629e+03,7.260567108676987118e+03,7.749873990423109717e+03,8.202130998508857374e+03
1.404333538184745267e+00,3.102662898454255913e-02,3.163632696119157012e-02,5.652363489423026244e-02,4.830098253401116093e-01,4.665226997142273846e-01,6.272161025750712104e-01,-4.431601178687300524e-01,4.444218764096696805e-01,-1.406426695815162498e-01,-3.284601618469058792e-02,-1.131892304202001542e-01,-5.014719103879001771e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.064375923294242057e+03,8.266402439434143162e+03,6.630696005805029927e+03,9.784563550791626767e+03,1.404333538184745045e+00,-1.216190427566094245e-01,1.875626357425648205e-01,-1.568832139091839439e-01,5.593194309879044868e-01,1.556913608442317687e-01,5.306783876890076579e-01,-3.012974455473543811e-01,4.502110536035285326e-01,-1.555529138725961491e-01,1.854478558180071790e+00,-7.257827565850389906e-01,-6.004288514845070868e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.404495559916883394e+03,8.708042657986969061e+03,6.898537277136159901e+03,9.837667721417827124e+03,1.404333538184745045e+00,9.275441953581436971e-02,1.778648213991908533e-01,-1.418334472796892509e+00,3.078480557191212164e-01,3.142238070885669532e-01,1.853218474816370920e+00,-3.544281709671653902e-01,7.416049618369860985e-01,-2.442825437652100529e-01,6.373115416709489445e-01,1.464364341870978192e+00,-2.739199949293800618e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.424975282089000757e+03,7.265403451573072743e+03,7.760622041025004364e+03,8.214169157544765767e+03
1.412793378776219688e+00,2.707858372558878679e-02,2.796198247053376801e-02,5.129258390378643034e-02,4.453970946915585261e-01,4.352927170547544744e-01,5.939243024844413910e-01,-4.440906004789579309e-01,4.410240444232413348e-01,-1.438097592662690993e-01,1.353552584008688719e-01,-3.231314201984662460e-01,-4.545138419742664193e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.061174719142251888e+03,8.263865420112299034e+03,6.624031889006862912e+03,9.812898118199176679e+03,1.412793378776219466e+00,-1.281763689545135365e-01,1.831023826979930880e-01,-1.633553112640080685e-01,5.245793983497353263e-01,1.444606349995324335e-01,4.904191884721031403e-01,-2.864078148574722427e-01,4.423637633197427532e-01,-1.585032880194680860e-01,1.965346294603355748e+00,-8.665153224345842897e-01,-5.391298210240668132e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.397799446369480393e+03,8.771150619195963372e+03,6.882305835988825493e+03,9.851241926286071248e+03,1.412793378776219466e+00,1.035931024825397645e-01,1.692023336170075665e-01,-1.433643033230094899e+00,2.217420212310068361e-01,3.084863354294208881e-01,1.804942339718783373e+00,-3.724689406890888677e-01,7.445622601767734050e-01,-2.795534042857495960e-01,7.403875898012404200e-01,1.370934303039377244e+00,-2.751008260955193574e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.454107043613203132e+03,7.273618197466073070e+03,7.771417378323550111e+03,8.226046927147359384e+03
1.421253219367693887e+00,2.354510158255743515e-02,2.459352023391734449e-02,4.627151677965198051e-02,4.094725244231779415e-01,4.045947449118761918e-01,5.596089485159010390e-01,-4.430109332579540427e-01,4.361629091572127304e-01,-1.457177446112275787e-01,3.132749480019950683e-01,-5.407860245389222165e-01,-4.074179517124171257e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.059706881981856895e+03,8.263808474957937506e+03,6.615366472543508280e+03,9.837500687771565936e+03,1.421253219367693665e+00,-1.345634993502339283e-01,1.785230253362560249e-01,-1.693804498341306974e-01,4.909677552877835804e-01,1.336343977130874106e-01,4.503907859099528510e-01,-2.702613713167495990e-01,4.335826849619972001e-01,-1.606622191351542162e-01,2.066791267315891911e+00,-1.001167078478914618e+00,-4.756971936294515091e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.391658294643112640e+03,8.839254313122830354e+03,6.865123711404661663e+03,9.863251433758632629e+03,1.421253219367693665e+00,1.143422526420267704e-01,1.594898136929037424e-01,-1.448587510962272118e+00,1.379172205648985516e-01,3.011484439990957385e-01,1.754776459117159293e+00,-3.895798578374536358e-01,7.462612859241530838e-01,-3.146725143931765611e-01,8.469759702822974301e-01,1.269615689988006668e+00,-2.762425409415800726e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.479891656329173202e+03,7.281568174551472111e+03,7.781313479288264716e+03,8.237160515910976756e+03
1.429713059959168309e+00,2.039340653435068110e-02,2.151976158011320930e-02,4.148613675337679135e-02,3.752250548728593982e-01,3.745216639229411726e-01,5.245407833388412433e-01,-4.398426824287896553e-01,4.297867774631903282e-01,-1.463524813894551690e-01,5.001905534126964703e-01,-7.645220032457209491e-01,-3.597715657041616333e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.060086342604712627e+03,8.267068024111402337e+03,6.604395471080924835e+03,9.858872873086567779e+03,1.429713059959168087e+00,-1.407910435748813693e-01,1.738428210507225458e-01,-1.749304827608245683e-01,4.584263395953732667e-01,1.232335805820234526e-01,4.107123444325403439e-01,-2.529728661908137721e-01,4.239067732132061894e-01,-1.620765927438106713e-01,2.157727589111373412e+00,-1.128208760168166735e+00,-4.097519813235620534e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.386849363141079266e+03,8.913151191886734523e+03,6.846617339466243720e+03,9.874960013228284879e+03,1.429713059959168087e+00,1.248825609967020023e-01,1.486766513895297348e-01,-1.463160083700113301e+00,5.653748220930084056e-02,2.922379474912992214e-01,1.703009941578187858e+00,-4.056138150840326584e-01,7.466733853266849241e-01,-3.495111636041058345e-01,9.562696136827955051e-01,1.160333315830907264e+00,-2.773893748910003954e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.502937589074887001e+03,7.288982461985764530e+03,7.790778392942129358e+03,8.246381463071724284e+03
1.438172900550642730e+00,1.759150327724293486e-02,1.872741260848560449e-02,3.695686921433947308e-02,3.426300795234306640e-01,3.451522368902189553e-01,4.890141872527539180e-01,-4.345319377592327115e-01,4.218535192431885350e-01,-1.457225416324986200e-01,6.954083275370251949e-01,-9.925888533656200829e-01,-3.111812872110860106e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.062407453575320687e+03,8.274336754315134385e+03,6.590866888811384342e+03,9.877430088679921028e+03,1.438172900550642508e+00,-1.468644073857114096e-01,1.690846303791624372e-01,-1.799814184649771998e-01,4.268985850894350675e-01,1.132834826899267316e-01,3.714872678342424073e-01,-2.346675000514305554e-01,4.133859304367322740e-01,-1.627957267725622936e-01,2.237079702872485143e+00,-1.246097500168485972e+00,-3.415013086779328799e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.382555345388494061e+03,8.991977740629612526e+03,6.826776194532013506e+03,9.885195174442373172e+03,1.438172900550642508e+00,1.350929710832559638e-01,1.367179572291812029e-01,-1.477353281151267073e+00,-2.225121875513061398e-02,2.817739513555016506e-01,1.649952641348290783e+00,-4.204314547135529212e-01,7.457747860905241666e-01,-3.839433721563504931e-01,1.067836153618461292e+00,1.043247591751465198e+00,-2.785244961949520537e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.524864095546789031e+03,7.295700389524898128e+03,7.798355722213465924e+03,8.254625760123817599e+03
1.446632741142117151e+00,1.510812082577935728e-02,1.620247658328548279e-02,3.270130876947167919e-02,3.116581283058139640e-01,3.165600227066262540e-01,4.533165825458945752e-01,-4.270370778587311844e-01,4.123260013870586604e-01,-1.438483871734824726e-01,8.982324842031902401e-01,-1.223174588997087975e+00,-2.612102003407965056e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.066717101208400891e+03,8.286439087995793670e+03,6.574526772394840009e+03,9.893550691425203695e+03,1.446632741142116929e+00,-1.527836127573583280e-01,1.642760587465441902e-01,-1.845138115852564542e-01,3.963313185067172117e-01,1.038134984380522929e-01,3.328044038921338377e-01,-2.154796310483579891e-01,4.020811939132254986e-01,-1.628680065402945409e-01,2.303899991827536908e+00,-1.353493978339557646e+00,-2.703535350285999339e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.378287991517167939e+03,9.075548178377026488e+03,6.805165329157398446e+03,9.896037798432764248e+03,1.446632741142116929e+00,1.448547371994670929e-01,1.235682147694191352e-01,-1.491159754816026917e+00,-9.832288228558767884e-02,2.697756296856510527e-01,1.595920744872664221e+00,-4.338976803381964231e-01,7.435492280665171316e-01,-4.178459126364145182e-01,1.181504229365546443e+00,9.187729988631412326e-01,-2.796160107381868709e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.546111626833546325e+03,7.303715796735394179e+03,7.804561422808490533e+03,8.262132680452321438e+03
1.455092581733591350e+00,1.291392964205172710e-02,1.393008002223994693e-02,2.873158639022243416e-02,2.822745811413808203e-01,2.888123515917180861e-01,4.177083728350090563e-01,-4.173405371067302472e-01,4.011781708495049670e-01,-1.407741473716931091e-01,1.107935493524490278e+00,-1.454338804882601810e+00,-2.094449652293128017e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.073054114866176860e+03,8.304057776159967034e+03,6.555164808808354792e+03,9.907548020019814430e+03,1.455092581733591128e+00,-1.585446195712874873e-01,1.594478878962299340e-01,-1.885133250413219275e-01,3.666756963088113608e-01,9.486022086223411254e-02,2.947368273814144346e-01,-1.955519157319201007e-01,3.900623258883599287e-01,-1.623450988794065686e-01,2.357340957679724180e+00,-1.449075244420481301e+00,-1.979657867201232158e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.375969514396699196e+03,9.162042180030275631e+03,6.783020037217768731e+03,9.904255674590485796e+03,1.455092581733591128e+00,1.540545880208458729e-01,1.091853104705655664e-01,-1.504570792127132073e+00,-1.715725518121466731e-01,2.562602332757232815e-01,1.541244795030533021e+00,-4.458862084621442179e-01,7.399897247949741574e-01,-4.510996833661199412e-01,1.296198963232758850e+00,7.874529794870515076e-01,-2.805979426770700780e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.563919753763242625e+03,7.315103995774885334e+03,7.809869700317306524e+03,8.267396695418678064e+03
1.463552422325065772e+00,1.098079652226781333e-02,1.189516285120804928e-02,2.505707198279453693e-02,2.544445788422450283e-01,2.619756195400111953e-01,3.824716979274781492e-01,-4.054363695978133730e-01,3.883901153636939441e-01,-1.365556124754593315e-01,1.323761486465417914e+00,-1.684081070813567838e+00,-1.554617161135610492e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.081405527888680808e+03,8.327919484527226814e+03,6.532633672140475937e+03,9.919707461323530879e+03,1.463552422325065550e+00,-1.641390319635753492e-01,1.546335623369472778e-01,-1.919714537907312446e-01,3.378879920339782905e-01,8.646636864232883080e-02,2.573514758979594808e-01,-1.750332542201870067e-01,3.774098254453898127e-01,-1.612796067920254095e-01,2.397018534933195166e+00,-1.531414610012876487e+00,-1.236890221936654682e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.375601095864947638e+03,9.250319839933337789e+03,6.757315006627313778e+03,9.911463106891329517e+03,1.463552422325065550e+00,1.625858504874680976e-01,9.354372014781711653e-02,-1.517574728054982725e+00,-2.419160660649173622e-01,2.412333633167129954e-01,1.486273008483881553e+00,-4.562915934975335097e-01,7.350980102608009048e-01,-4.835938796774961190e-01,1.410210144499550067e+00,6.499182163450092364e-01,-2.814539389512195289e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.578778174838973428e+03,7.330215299772068647e+03,7.814213623976668714e+03,8.270767947780319446e+03
1.472012262916540415e+00,9.283236957005414416e-03,1.008261602248088605e-02,2.168202575225180312e-02,2.281365342712726174e-01,2.361178228943696389e-01,3.478156411502511536e-01,-3.913403647615247838e-01,3.739559184268477776e-01,-1.312702567269561915e-01,1.544874439599738913e+00,-1.910284284777571173e+00,-9.886392674797662983e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.091760601890480757e+03,8.358626006021209832e+03,6.506811353448669252e+03,9.930265360314298960e+03,1.472012262916539971e+00,-1.695543280835445643e-01,1.498675826911214093e-01,-1.948866583938063390e-01,3.099306399077266794e-01,7.868118860766029621e-02,2.207176092257347455e-01,-1.540721649523155989e-01,3.642149609235549312e-01,-1.597229566600419093e-01,2.422799676251423229e+00,-1.599365253602151427e+00,-4.910518547061301642e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.376170481604311135e+03,9.337180471618994488e+03,6.730411325758615021e+03,9.914721271074666220e+03,1.472012262916539971e+00,1.703498883649239570e-01,7.663760498670564580e-02,-1.530156603700547180e+00,-3.092900020061591926e-01,2.246907387287449542e-01,1.431340862922156454e+00,-4.650351847799977789e-01,7.288831887798297160e-01,-5.152321804821600182e-01,1.521907232731207316e+00,5.070005205739420706e-01,-2.821806932259934175e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.592654489300144633e+03,7.350979301604034845e+03,7.818838957451526767e+03,8.273145317858181443e+03
1.480472103508014836e+00,7.797111613219985873e-03,8.477491116075855718e-03,1.860850895346708583e-02,2.033203353572826944e-01,2.113108221230034500e-01,3.139673116839792888e-01,-3.750814805111912786e-01,3.578749644878266301e-01,-1.250129963030909563e-01,1.769245908774132126e+00,-2.130083938751713646e+00,-4.181518411249929290e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.104058584323641298e+03,8.396710019441272379e+03,6.477726396869060409e+03,9.927031408131111675e+03,1.480472103508014392e+00,-1.747751303356071817e-01,1.451843861059869401e-01,-1.972641085741789480e-01,2.827732904291211380e-01,7.156008509807787465e-02,1.849221683882086575e-01,-1.328187920125358523e-01,3.505775456740335971e-01,-1.577277686331830520e-01,2.434449191494263420e+00,-1.651843092340650632e+00,2.538189474461000072e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.377740369723561344e+03,9.420642928132590896e+03,6.699521198953145358e+03,9.911951501111794641e+03,1.480472103508014392e+00,1.772594269181992921e-01,5.848143308337785951e-02,-1.542297890798640214e+00,-3.736516087606236436e-01,2.066220403998570154e-01,1.376764310061914243e+00,-4.720669908127609338e-01,7.213623754247020514e-01,-5.459352613668839727e-01,1.629651345774705495e+00,3.598030846555106965e-01,-2.827553680584780071e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.606145378287541462e+03,7.378481658385428091e+03,7.823709829700425871e+03,8.274588100468552511e+03
1.488931944099489035e+00,6.500756578024784182e-03,7.064851341099537101e-03,1.583354520237222063e-02,1.799684015679640370e-01,1.876291187452464870e-01,2.812808061850186059e-01,-3.567527511932898077e-01,3.401759877847787550e-01,-1.179296731957450856e-01,1.990714205921019886e+00,-2.338110288670204540e+00,1.374704971222021760e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.118249162454787438e+03,8.442612666060971605e+03,6.445402441327362794e+03,9.899910120726355672e+03,1.488931944099488591e+00,-1.797838241067535592e-01,1.406167702624720461e-01,-1.991161982597631497e-01,2.563930460822163582e-01,6.516409883970221417e-02,1.500696228962662693e-01,-1.114244214385836096e-01,3.366069404941721688e-01,-1.553502417553511983e-01,2.431708781343725256e+00,-1.687821776948668751e+00,9.739836379486953299e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.380722275543043907e+03,9.496832975766066738e+03,6.667662257793914250e+03,9.899623790557321627e+03,1.488931944099488591e+00,1.832419396592737393e-01,3.911154677844651262e-02,-1.553976512606028759e+00,-4.349784096293241586e-01,1.870140383367812631e-01,1.322854097517209171e+00,-4.773672571855595015e-01,7.125615640769314973e-01,-5.756421749006914723e-01,1.731713858575208098e+00,2.096380429105191290e-01,-2.831575720942383967e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.618986146931287294e+03,7.413043643393278217e+03,7.828535319672113474e+03,8.274666940932142097e+03
1.497391784690963457e+00,5.373829499689340358e-03,5.829643854408159478e-03,1.335203049400328010e-02,1.580554359522485797e-01,1.651420560080003042e-01,2.499269515210930381e-01,-3.364917632474944131e-01,3.209167897324952667e-01,-1.101852375291855757e-01,2.202311160972876714e+00,-2.528553556600199759e+00,6.801955496004354063e-02,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.134260354148450460e+03,8.496490574688346896e+03,6.410120939944592465e+03,9.850283922764117960e+03,1.497391784690963012e+00,-1.845617647347661816e-01,1.361947417514447478e-01,-2.004620464414464398e-01,2.307749419343551878e-01,5.955849931539916597e-02,1.162919009099230017e-01,-9.004494787386328747e-02,3.224211018211635138e-01,-1.526537018739503870e-01,2.413805916717479683e+00,-1.706346905517222678e+00,1.653555113540027544e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.384555377327949827e+03,9.563003428161529882e+03,6.634306553057075689e+03,9.872945421351299956e+03,1.497391784690963012e+00,1.882415403808264387e-01,1.858980266345924837e-02,-1.565167459716029219e+00,-4.932668947872537180e-01,1.658509182251740877e-01,1.269915985736486563e+00,-4.809505252270150355e-01,7.025142146400619181e-01,-6.043145025307296025e-01,1.826137358777413899e+00,5.789199873151584796e-02,-2.834287490939295218e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.631150788785465920e+03,7.454116712452730098e+03,7.834306065766217216e+03,8.272329821921646726e+03
1.505851625282437878e+00,4.398861324017995164e-03,4.757240245583813955e-03,1.115366039285170356e-02,1.375718184075698236e-01,1.439167996569250818e-01,2.203417546956579209e-01,-3.145094324931546614e-01,3.002187070325484930e-01,-1.019596915979872204e-01,2.397389701178499255e+00,-2.695960823824744335e+00,1.210888111130890010e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.152032546818012634e+03,8.558473458590447990e+03,6.372114979917516393e+03,9.779297678186598205e+03,1.505851625282437434e+00,-1.890886117493672525e-01,1.319465778365902231e-01,-2.013272353347875521e-01,2.059120875595362443e-01,5.480900098997422420e-02,8.374381367935429532e-02,-6.884554975305889890e-02,3.081505301942162878e-01,-1.497044113537110976e-01,2.378704908534653217e+00,-1.705827073997577603e+00,2.276181209987853948e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.389856930565133553e+03,9.620471941520176188e+03,6.600593420248578695e+03,9.826022944395006562e+03,1.505851625282437434e+00,1.922196908262688575e-01,-2.993383092477083784e-03,-1.575844128570169422e+00,-5.485293357405582881e-01,1.431143189888575695e-01,1.218243694697027868e+00,-4.828673814277541498e-01,6.912594778634095771e-01,-6.319380789652286889e-01,1.911172614406008829e+00,-9.399511889118331021e-02,-2.835974305541965279e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.643764663335226942e+03,7.500289994511374061e+03,7.840381555992583344e+03,8.267695794900824694e+03
1.514311465873912299e+00,3.559781905042537151e-03,3.833481452361150836e-03,9.225601528850768673e-03,1.185160992857549334e-01,1.240212538466396036e-01,1.926269286179869977e-01,-2.910486084601349166e-01,2.782351280212260747e-01,-9.343604802905618179e-02,2.569380481465733279e+00,-2.835042152413115524e+00,1.725867153207575611e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.171509241882214155e+03,8.628133188267591322e+03,6.331984937323502891e+03,9.686987099666328504e+03,1.514311465873911855e+00,-1.933407480978510395e-01,1.279015085140738917e-01,-2.017436516133626068e-01,1.818045861128715912e-01,5.097812720837786860e-02,5.261175972673645673e-02,-4.801448280356718223e-02,2.939475821314328496e-01,-1.465688990796977509e-01,2.322240418129239536e+00,-1.683425419010133206e+00,2.830205628740193879e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.395123306227273133e+03,9.670382889807411630e+03,6.564422727055270116e+03,9.750427401641247343e+03,1.514311465873911855e+00,1.951564770860108877e-01,-2.552244181062439735e-02,-1.585980025099679613e+00,-6.007901433837156135e-01,1.187895642266879603e-01,1.168104879073797564e+00,-4.831984928866689954e-01,6.788432290373576095e-01,-6.585184971799341591e-01,1.985053231398166584e+00,-2.445162646821884833e-01,-2.836383312564259906e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.656120959853580644e+03,7.553099774483457622e+03,7.847806129052287361e+03,8.260545897497060650e+03
