t,dx,dy,dz,vx,vy,vz,phi,theta,psi,p,q,r,Mx_ext,My_ext,Mz_ext,omega1,omega2,omega3,omega4,dt_step,u1,u2,u3,u4,rpm1_cmd,rpm2_cmd,rpm3_cmd,rpm4_cmd,repeated_last
1.3149878899561178,0.00622567165099873,0.018323689924000196,0.0012103032105171452,0.12624016197823462,0.3559798304634957,0.07596679520849971,-0.5007136467412814,0.1849555436331281,-0.058089219443528434,2.459223636192822,-1.3302195843697255,-0.12040400242858573,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8267.516465354205,6771.846002085037,7222.319679018913,7638.6743809802765,0.007601086069110696,0.6424380939904091,0.4067637034782289,0.4209443230498743,0.4541643868202762,8212.190469952046,7033.818517391144,7104.721615249371,7270.821934101381,0
1.3225889760252285,0.005309878775715606,0.01576692568417905,0.00030738588157359296,0.1129810405784985,0.32208942135725294,0.05772292176525868,-0.48022289791846934,0.17538250261598837,-0.053889061553511586,2.732547316611599,-1.402429281598729,-0.10711812024709699,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8257.980986717463,6808.386451283304,7208.025975859252,7586.8613519869505,0.007601086069110474,0.6327295211186392,0.42442383658581345,0.41995119317284363,0.4277088142585406,8163.647605593196,7122.119182929067,7099.7559658642185,7138.544071292703,0
1.330190062094339,0.004487416030048871,0.013445822017178937,-0.00043620741523576513,0.10037793843229133,0.2893431047180589,0.04074689993622413,-0.4577258225205254,0.16531101165549905,-0.049576200321774275,2.991293021876864,-1.4651139031742573,-0.09303293023682213,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8242.812174367557,6852.406897621158,7195.431523146947,7523.947972434189,0.007601086069110474,0.6197322807516832,0.4464640847035043,0.4209050771203917,0.39618373495766224,8098.661403758416,7232.320423517522,7104.525385601959,6980.918674788311,0
1.3377911481634495,0.00375366113405965,0.011352030739550958,-0.0010255827283612697,0.08845506096123676,0.25785015023830643,0.025305891680328204,-0.4333720085774276,0.15479740132025616,-0.045219683700071574,3.2307231047326344,-1.5170471307394244,-0.07814666023550974,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8221.708204616123,6904.312009030727,7184.905772089962,7449.7507674093085,0.007601086069110474,0.6067350403847273,0.4685043328211952,0.42185896106793985,0.3646586556567838,8033.675201923636,7342.521664105976,7109.294805339699,6823.293278283919,0
1.34539223423256,0.0031040884158230206,0.009477312087522909,-0.001468102142362417,0.07723871811208913,0.22772823996713554,0.011538440658497752,-0.4073338074416978,0.14390565051098736,-0.04088821577828801,3.446017443306876,-1.557035271367288,-0.06247303340241231,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8194.596528041355,6964.381601277048,7176.931796439689,7364.562982428706,0.007601086069110696,0.5911246167108963,0.4946207107426314,0.4252325216723427,0.3295865742488034,7955.623083554481,7473.103553713157,7126.162608361714,6647.9328712440165,0
1.3529933203016706,0.002534209160646722,0.007813261324721743,-0.0017750650082833525,0.06675748450439781,0.19910838870218253,-0.0003861671859040191,-0.3798289409333629,0.132715386371969,-0.03664667391170775,3.6322855022644895,-1.5839786154213735,-0.04606586608037339,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8161.415895560242,7032.851906364955,7171.917427225611,7268.632187612297,0.007601086069110474,0.5755141930370654,0.5207370886640676,0.42860608227674557,0.294514492840823,7877.570965185327,7603.685443320339,7143.030411383728,6472.572464204115,0
1.360594406370781,0.0020394711223465515,0.006351179163757442,-0.0019595530177270756,0.05704012427876197,0.17212621281637602,-0.010402749848774795,-0.3510977955589974,0.12131414611721461,-0.0325564859583755,3.78468301597377,-1.5968467424661679,-0.029010714485968717,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8122.456218622489,7109.654289674348,7170.350670959197,7162.8714723670055,0.007601086069110474,0.5584317260671341,0.5499875340046256,0.43477193968959765,0.2581547217844818,7792.158630335671,7749.937670023128,7173.859698447988,6290.773608922409,0
1.3681954924398916,0.0016150794277024324,0.005081394972889552,-0.0020372685520405978,0.04811246009887966,0.1469176976524448,-0.018471957241613355,-0.32142429732288696,0.10980439163240492,-0.028669097533605966,3.898578059336584,-1.5947816447180234,-0.011426973169931711,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8077.962252568482,7194.730806901904,7172.643523121533,7048.05170496539,0.007601086069110474,0.5413492590972028,0.5792379793451837,0.44093779710244974,0.22179495072814062,7706.746295486014,7896.1898967259185,7204.688985512248,6108.974753640703,0
1.375796578509002,0.0012560609424367812,0.003993554873948049,-0.002024930567361395,0.03999759712443958,0.12361529476040786,-0.02460928037184173,-0.29111332914610755,0.09829546296071326,-0.025029602980320316,3.9695445254558006,-1.5770381646461387,0.006497136711718565,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8028.677795158179,7287.460737800559,7179.258982709333,6925.78423344418,0.007601086069110474,0.5245046105271763,0.6097522037323401,0.4501735280951643,0.18712251190109164,7622.523052635882,8048.7610186617,7250.867640475822,5935.612559505458,0
1.3833976645781125,0.0009570600797264777,0.0030757435028849352,-0.0019401064557187536,0.03270935593560879,0.10233195141416511,-0.028919125409978905,-0.26050788368182304,0.08690804768390736,-0.021668202731371204,3.993712937975211,-1.5431366646728935,0.024558701969770624,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7975.2307914332705,7387.320044436737,7190.587932792934,6797.42942526729,0.007601086069110474,0.5076599619571499,0.6402664281194964,0.4594092590878789,0.15245007307404268,7538.299809785749,8201.332140597482,7297.046295439394,5762.250365370213,0
1.390998750647223,0.000712522356574692,0.002315177681105369,-0.00180043792777933,0.02625569923321127,0.08316627062474763,-0.031489887705943055,-0.22996817295768013,0.07576718294424789,-0.018606860775489918,3.9676218714813696,-1.492761398471651,0.042445243143385186,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7918.92255969982,7492.836129335136,7206.944661218422,6665.382595244683,0.007601086069110696,0.49343939968879114,0.6687787673990018,0.4715662690123028,0.12323758257976516,7467.196998443956,8343.893836995008,7357.831345061514,5616.187912898826,0
1.3985998367163337,0.0005165780219528894,0.0016974640664296496,-0.0016225328598200688,0.020629689552120918,0.06617571083594713,-0.03255717843828693,-0.1998820316740384,0.06500276199362032,-0.015850583771066063,3.8888181576513654,-1.4259712740187607,0.05986129500695356,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7860.851727405143,7602.76576415168,7228.594502794041,6531.665968266153,0.007601086069110474,0.47921883742043236,0.6972911066785072,0.4837232789367268,0.09402509208548764,7396.094187102162,8486.455533392536,7418.616394683634,5470.125460427438,0
1.4062009227854442,0.0003632481299777327,0.0012074893933381502,-0.001422157765983948,0.01581614075620218,0.05139306055918978,-0.03225917343547927,-0.17064772698603864,0.05474511997146554,-0.013396110519029177,3.7555011635828017,-1.3430542810696968,0.07634193401920458,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7802.823264514953,7714.408549331724,7255.591843869356,6399.3977510967015,0.007601086069110474,0.4702423600669352,0.7186684331605611,0.49817678962847955,0.07442219496475035,7351.211800334676,8593.342165802806,7490.883948142398,5372.110974823751,0
1.4138020088545546,0.0002465031667665978,0.0008291539586281209,-0.0012125327473114776,0.01178199085030752,0.038793673892969706,-0.030918047347494145,-0.14267361445574114,0.04512037885649981,-0.011225533310881004,3.5674050971149227,-1.2448213854073331,0.0914816195659095,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7746.361002339161,7825.484694717789,7287.982599550988,6271.210464111159,0.007601086069110474,0.461265882713438,0.7400457596426149,0.5126303003202323,0.054819297844013064,7306.3294135671895,8700.228798213075,7563.151501601162,5274.096489220065,0
1.4214030949236651,0.00016037825349767083,0.0005461148842087653,-0.001005395595410717,0.008485175972748204,0.028322047297926808,-0.028687571411000937,-0.11636764013660758,0.03625004671955767,-0.009314969877881598,3.3252809879605,-1.132402865091352,0.10468132332570901,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7694.127885725284,7931.5710835777445,7325.321712627289,6151.502737095394,0.007601086069110474,0.461692868628233,0.7466179752628666,0.5277742820368043,0.05134651942661862,7308.464343141165,8733.089876314332,7638.871410184021,5256.732597133093,0
1.4290041809927756,9.923433812791768e-05,0.00034218866108179315,-0.0008092005005906797,0.005866626072632373,0.019860423680996858,-0.02591180434854676,-0.09211895208382477,0.028240166167032406,-0.007632805701147106,3.0323061031707956,-1.0076550481699906,0.11544319402352127,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7648.372083861837,8028.933535884169,7367.233447129215,6043.988077112228,0.007601086069110474,0.46211985454302795,0.7531901908831182,0.5429182637533765,0.04787374100922418,7310.59927271514,8765.950954415592,7714.591318766883,5239.368705046121,0
1.436605267061886,5.769615420803894e-05,0.00020160944011201516,-0.0006306893959565561,0.003859517042197993,0.013260703556330546,-0.022728684236909196,-0.0702982854624811,0.021185992127712227,-0.006146474802044895,2.693020360312901,-0.8728578250970656,0.1228737314276735,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7611.688830358984,8111.070148325429,7412.723729958392,5952.822087975047,0.007601086069110474,0.4736915756713686,0.7348427613980109,0.5566148600267065,0.0629749298222493,7368.457878356843,8674.213806990054,7783.074300133532,5314.874649111246,0
1.4442063531309965,3.107582447596469e-05,0.00011006849002022385,-0.0004736115483590294,0.002384902794534483,0.008322348310531033,-0.019412191531151667,-0.051216828729847355,0.015153994738947183,-0.0048281808827089125,2.3149521084711,-0.7312287457092332,0.12622740890030207,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7586.269130022163,8172.491742507493,7460.953323022746,5881.513103955983,0.007601086069110474,0.48526329679970925,0.7164953319129036,0.5703114563000363,0.07807611863527442,7426.316483998546,8582.476659564518,7851.5572815001815,5390.380593176372,0
1.451807439200107,1.5107767789116967e-05,5.429550065274338e-05,-0.00034033892771882085,0.0013593187126416887,0.004822372614261756,-0.016055307624270217,-0.03514430000130489,0.010192816738430085,-0.0036542743499688723,1.908006888954843,-0.5865785072664963,0.1249986227403514,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7578.491494329007,8203.692986063506,7509.403673460512,5841.205520770097,0.007601086069110474,0.5223638142214397,0.6585326163717847,0.5768027050441188,0.13785168978393753,7611.819071107198,8292.663081858924,7884.013525220595,5689.258448919688,0
1.4594085252692175,6.446140294425795e-06,2.349343045139304e-05,-0.00023108167905626245,0.0006950338582899064,0.002507639559125016,-0.012853558629451502,-0.022220173801915093,0.00630527312088283,-0.0026129786700675576,1.4882103310410015,-0.4440615429201149,0.11878335496901218,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7593.74092923896,8196.649080443469,7555.948513757224,5841.307902641931,0.007601086069110474,0.5594643316431701,0.6005699008306659,0.5832939537882013,0.19762726093260063,7797.321658215851,8002.84950415333,7916.469768941006,5988.136304663003,0
1.467009611338328,2.240346570111939e-06,8.294356868033436e-06,-0.00014495914179494087,0.0003043298705348777,0.0011170339138550003,-0.009876383441325954,-0.012495775265385553,0.003466051098736955,-0.0017056099226897574,1.0732356018869997,-0.30943519786222184,0.10522761046939652,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7628.455704344629,8140.820592839482,7598.978988421082,5875.671269762723,0.007601086069110696,0.5940363244868586,0.49257148427684416,0.5837202611966812,0.2532999725070654,7970.181622434293,7462.85742138422,7918.601305983406,6266.499862535327,0
1.4746106974074387,5.955369526125215e-07,2.2284996026189134e-06,-8.075161852378285e-05,0.00010589365062674432,0.00039406628139463073,-0.007051080211188009,-0.00583888880354259,0.0015857866362346538,-0.0009704001644371446,0.6817645151170502,-0.18947485514355067,0.08221935850422668,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7679.628857742016,8027.309694031144,7637.136834574121,5939.104396521411,0.007601086069110474,0.6286083173305471,0.38457306772302247,0.584146568605161,0.30897268408153017,8143.0415866527355,6922.865338615113,7920.732843025805,6544.863420407651,0
1.4822117834765491,7.374794004560013e-08,2.833539528308697e-07,-3.796980505592475e-05,2.4240216155929874e-05,9.162721865947075e-05,-0.004315047257024635,-0.002020294480309892,0.0005393747710430233,-0.000445559559879768,0.34052201021265793,-0.09200350630285165,0.054683586014732256,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7787.035867268315,7837.54364969861,7659.434791731373,6104.217749039428,0.007601086069110474,0.8008623956410579,0.19228653386151123,0.5464101575301258,0.6155951300288178,9004.311978205289,5961.432669307556,7732.050787650629,8077.97565014409,0
1.4898128695456596,3.1602912629853136e-10,1.6384894600167079e-09,-1.3518908294956607e-05,2.658894064001192e-06,1.0061756597698166e-05,-0.002226212051278962,-0.000392707588714216,0.0001044102997719693,-0.0001347842538831231,0.10539531151001742,-0.02811794110861417,0.02698841361143699,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,7984.25685295511,7555.842581710896,7656.596956027857,6432.312115724548,0.007601086069110474,0.9731164739515688,0.0,0.5086737464550906,0.9222175759761054,9865.582369757843,5000.0,7543.368732275452,9611.087879880528,0
1.49741395561477,-5.616860621734096e-09,-2.1008403966813754e-08,-2.529047140054864e-06,-7.369847870046346e-07,-2.7413139216433015e-06,-0.0007773588971630556,3.931271065408712e-06,-1.2064284757495387e-06,-1.6085833891764288e-05,0.012398976321781129,-0.0032753149457738686,0.006549326645558115,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8157.976075836261,7319.839304558609,7646.14160464186,6725.836256604934,0.007601086069110474,0.8078110025331662,0.22457291894286718,0.5186227131149603,0.6429097042551245,9039.05501266583,6122.864594714336,7593.113565574802,8214.548521275623,0
1.5050150416838806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.512616127752991,-1.0348296317828995e-20,1.3454564767262567e-22,5.1315848841349273e-20,5.442351773477102e-18,-7.076452464620112e-20,-1.3502241225734356e-17,-2.8485942407921664e-18,-2.1909365187868495e-16,-6.099456381953496e-20,-7.495229536653639e-16,-5.76479860605827e-14,-1.6048907554778754e-17,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.5202172138221015,-1.6542043881379284e-19,2.150959353554798e-21,2.0526339536539714e-19,4.351212927232813e-17,-5.658058601909755e-19,-2.7004482451468712e-17,-1.1394376963168666e-17,-8.763746075147398e-16,-2.439782552781365e-19,-1.4990459073307277e-15,-1.152959721211654e-13,-3.209781510955761e-17,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.527818299891212,-8.369941853166883e-19,1.0884035646051631e-20,4.61842639572144e-19,1.4676343598848829e-16,-1.9085480283566502e-18,-4.050672367720307e-17,-2.5637348167129498e-17,-1.9718428669081646e-15,-5.489510743757946e-19,-2.2485688609960915e-15,-1.7294041932440858e-13,-4.814672266433669e-17,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.5354193859603225,-2.64398404127101e-18,3.438352153992242e-20,8.2105358146159155e-19,3.476675591850928e-16,-4.5214865899945546e-18,-5.4008964902937423e-17,-4.557750785267466e-17,-3.5053908334220642e-15,-9.759130211124926e-19,-2.9980918146614555e-15,-2.305671722409542e-13,-6.419563021911609e-17,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.543020472029433,-6.451785887323265e-18,8.390706696556056e-20,1.2828962210337436e-18,6.78607164194141e-16,-8.826190680962876e-18,-6.751120612867178e-17,-7.121485601980415e-17,-5.4769109104195414e-15,-1.5248640954882073e-18,-3.747614768326819e-15,-2.881726920134628e-13,-8.024453777389592e-17,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.5506215580985434,-1.3371592743200793e-17,1.7391319065618396e-19,1.847370558288609e-18,1.1718735067055421e-15,-1.524330504354035e-17,-8.101344735440613e-17,-1.0254939266851797e-16,-7.886187904626807e-15,-2.1958042975029085e-18,-4.497137721992183e-15,-3.4575343978459483e-13,-9.629344532867629e-17,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.5582226441676539,-2.4759693209083174e-17,3.220542614590403e-19,2.514476593226203e-18,1.859663650650097e-15,-2.419255205338559e-17,-9.451568858014049e-17,-1.395811177988161e-16,-1.0732979723610844e-14,-2.9887336271565598e-18,-5.246660675657547e-15,-4.032846435529738e-13,-1.1234235288345729e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.5658237302367644,-4.221671066117922e-17,5.491694950368069e-19,3.284214325846551e-18,2.7740676763131116e-15,-3.6092733742051794e-17,-1.0801792980587485e-16,-1.823100314106986e-16,-1.4016829081664848e-14,-3.9036520844491174e-18,-5.996183629322911e-15,-4.607521478892415e-13,-1.2839126043823905e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.5734248163058748,-6.758675679849204e-17,8.79277965925437e-19,4.156583756149691e-18,3.94706093055724e-15,-5.136173381506661e-17,-1.215201710316092e-16,-2.307361335041654e-16,-1.773719799560434e-14,-4.940559669380532e-18,-6.745706582988275e-15,-5.181347196493611e-13,-1.4444016799302168e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.5810259023749853,-1.0295651743816448e-16,1.3395716349147827e-18,5.1315848841356795e-18,5.410492287363594e-15,-7.04161759598553e-17,-1.3502241225734356e-16,-2.848409865760399e-16,-2.189336018813027e-14,-6.0994563819507475e-18,-7.489165435086768e-15,-5.754182034039745e-13,-1.6048907554780527e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.5886269884440958,-1.5065425937038202e-16,1.9603949026874323e-18,6.2092177098045935e-18,7.196076445425608e-15,-9.366902381041826e-17,-1.4852465348307794e-16,-3.4458771561996876e-16,-2.6484481785306707e-14,-7.3803422221597e-18,-8.231411466871886e-15,-6.325742882943656e-13,-1.7653798310258991e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.5962280745132063,-2.13248755859912e-16,2.775223350812383e-18,7.389482233156537e-18,9.335378228893007e-15,-1.2153130561547466e-16,-1.6202689470881232e-16,-4.0997632063595203e-16,-3.1509459921605464e-14,-8.783217190007322e-18,-8.973657498657003e-15,-6.895711246044788e-13,-1.9258689065737572e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.6038291605823167,-2.935480815607236e-16,3.820652959446251e-18,8.672378454191646e-18,1.1859793921615587e-14,-1.5441314846952672e-16,-1.7552913593454672e-16,-4.810068016239897e-16,-3.696700343738379e-14,-1.0308081285493538e-17,-9.715903530442123e-15,-7.463874791902772e-13,-2.086357982121628e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.6114302466514272,-3.945982834867655e-16,5.136393700995851e-18,1.0057906372910097e-17,1.4800541667423406e-14,-1.9272343645724365e-16,-1.8903137716028118e-16,-5.57660721080905e-16,-4.285560597972516e-14,-1.1954934508618266e-17,-1.045208546066037e-14,-8.029844246210261e-13,-2.2468470576695126e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.6190313327205377,-5.196819511714362e-16,6.7652492228965615e-18,1.1546065989312107e-17,1.8188637862499687e-14,-2.3686741058084436e-16,-2.0253361838601566e-16,-6.399012040003449e-16,-4.9173492204120785e-14,-1.3723776859381419e-17,-1.1187054570565243e-14,-8.593336500380094e-13,-2.407336133217412e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.6266324187896481,-6.723166203085841e-16,8.753095717462354e-18,1.3136857303397948e-17,2.2054882627538714e-14,-2.872483933910282e-16,-2.160358596117502e-16,-7.277282503823091e-16,-5.591859087531043e-14,-1.5614608337782902e-17,-1.1920810860156742e-14,-9.153891502958135e-13,-2.567825208765327e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.6342335048587586,-8.562530381690548e-16,1.1148869091524683e-17,1.4830280315167947e-17,2.6429835295638832e-14,-3.4426779269231366e-16,-2.2953810083748484e-16,-8.211049852204446e-16,-6.308858866560083e-14,-1.762742894382262e-17,-1.264850304818137e-14,-9.711261533930619e-13,-2.728314284313258e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.641834590927869,-1.0754732746601937e-15,1.4004541729342407e-17,1.66263350246225e-17,3.134379897605315e-14,-4.0832338972512657e-16,-2.430403420632196e-16,-9.200129710115745e-16,-7.068087635654728e-14,-1.976223867750047e-17,-1.3374982415892622e-14,-1.026491576469662e-12,-2.888803359861207e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.6494356769969796,-1.3341886730339621e-15,1.737510191612993e-17,1.852502143176207e-17,3.682679213215032e-14,-4.798107199310998e-16,-2.565425832889545e-16,-1.0244153327493456e-15,-7.869246814147592e-14,-2.2019037538816338e-17,-1.4095397682037003e-14,-1.0814500309522186e-12,-3.0492924354091744e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.65703676306609,-1.6368376064186993e-15,2.1318529827149295e-17,2.0526339536587205e-17,4.29085282452017e-14,-5.591213613586358e-16,-2.700448245146896e-16,-1.1342751954274045e-15,-8.712008232296143e-14,-2.4397825527770114e-17,-1.4809748846614513e-14,-1.1359448951232999e-12,-3.209781510957161e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.6646378491352005,-1.9880830481988633e-15,2.5895765736612238e-17,2.2630289339098547e-17,4.961838651227091e-14,-6.466426001382719e-16,-2.8354706574042497e-16,-1.2495372465362213e-15,-9.596003371619014e-14,-2.6898602644361677e-17,-1.5516823089311778e-14,-1.189937241552171e-12,-3.3702705865051676e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.672238935204311,-2.3928099440874938e-15,3.1170675257408455e-17,2.483687083929683e-17,5.698538962837364e-14,-7.427570968155272e-16,-2.9704930696616066e-16,-1.3701646110694429e-15,-1.0520828744727847e-13,-2.952136888859091e-17,-1.6221471691382294e-14,-1.2433704485213998e-12,-3.530759662053195e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
1.6798400212734215,-2.856122390119001e-15,3.721002248702035e-17,2.714608403718289e-17,6.503817160240978e-14,-8.478446126348745e-16,-3.105515481918968e-16,-1.4961204140207158e-15,-1.148604320541137e-13,-3.2266124260457686e-17,-1.6918843371572563e-14,-1.2961985108855727e-12,-3.691248737601244e-16,-0.004259778786801789,-0.018298248433726707,0.00460517143621165,8212.527655573816,7245.729189428672,7642.85839887415,6818.009162670718,0.007601086069110474,0.6425055311147636,0.44914583788573437,0.52857167977483,0.36360183253414363,8212.527655573818,7245.729189428672,7642.85839887415,6818.009162670718,1
